"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"COPRS",817.879391168494,0.732324924652978,0.297984308240996,2.45759559949952,0.0139870577910245,0.320328398372709
"UTP6",992.838456331137,-0.122055501634343,0.200926887869268,-0.607462261167143,0.543544180310739,0.938900502457926
"SUZ12",1054.04369769716,-0.030231069501081,0.181302233035607,-0.166744054912681,0.867571439951883,0.989250197625383
"LRRC37B",210.47308106372,-0.343973353303598,0.285413384654838,-1.20517597210649,0.228135376117685,0.813432585492542
"SH3GL1P1",22.528105170851,-0.276825235667454,0.688252234724146,-0.402214801058229,0.687525950302531,0.966408958502697
"LOC107985082",17.8507635401252,0.0649535184905309,0.491326767528243,0.132200243876998,0.89482590822885,0.9912613658708
"LOC102724625",1.51212825141199,0.15566946758668,1.46786757995105,0.106051437958641,0.915541540670417,NA
"LOC105371730",43.9190656299078,-0.428860729165443,0.580080996507174,-0.739311806019729,0.45971768200166,0.914060577554138
"RHOT1",1401.54990237452,-0.253638657952545,0.318152117560453,-0.797224484618904,0.425320668449513,0.907235747174511
"ARGFXP2",6.85523763638468,-0.485417368691337,1.46439221366558,-0.331480435474503,0.740281616682155,0.972487697997122
"LOC105371731",0.84146395382989,-3.16520769816966,3.30185068346708,-0.958616243314207,0.3377521065654,NA
"RHBDL3",28.3251943351793,0.563654219630835,0.493584058163584,1.14196196232097,0.253469830993263,0.835630092937705
"LOC105371732",0.241229300391014,-1.72398217390718,3.80403460506712,-0.45319834146902,0.650405926624611,NA
"C17orf75",331.684856050333,-0.143155100984942,0.228779405811392,-0.62573421098471,0.531489289910761,0.936469877817147
"MIR632",24.4136569894444,-0.270795541872142,0.536718416981265,-0.504539313920347,0.613882442808378,0.952697742391145
"ZNF207",3533.92198690372,-0.233458802512448,0.187137661039986,-1.24752442247616,0.212205270995849,0.806331291555532
"PSMD11",1459.1592482052,0.258946422254136,0.179221316872379,1.44484164480572,0.148502370596383,0.755642680057425
"CDK5R1",42.9637916706229,0.146736028364764,0.430483436600357,0.340863354751991,0.733206453129115,0.971078647102681
"MYO1D",1495.16252087187,-0.589569725755312,0.390710271579559,-1.50896909715684,0.131306680231545,0.732009687498465
"LOC105371734",2.95786562568748,0.821334716637976,1.44608621303925,0.567970781570325,0.570054808027112,NA
"LOC107985012",3.32174226465348,-1.61814806372611,1.7684657331959,-0.915001084472165,0.360191060806015,NA
"MYO1D-DT",1.85412132928229,-1.84101103837823,2.3011026745117,-0.800056016087548,0.423678343119233,NA
"TMEM98",2600.56806894545,-0.977347042971622,0.473597431315881,-2.06366626663511,0.0390493698475692,0.51123746107451
"LOC102724731",137.592435152243,-1.07610505552033,0.688108004322109,-1.56386068576612,0.117850288914543,0.71066993745818
"SPACA3",3.57433114152921,-0.655589861118204,1.28358231477822,-0.510750151018933,0.609526018742655,NA
"ASIC2",14.8731760459991,-4.08096372149005,1.00617840359951,-4.05590470525981,4.99406190185113e-05,0.0120985358051474
"LOC105371737",1.28567366596448,-1.6554200248648,1.89266584417028,-0.874649917714618,0.381764418149881,NA
"AA06",0,NA,NA,NA,NA,NA
"LOC112268206",0,NA,NA,NA,NA,NA
"LOC147004",0.804939727659975,-3.14990470897642,3.34961630647822,-0.940377768905785,0.347023821322063,NA
"LOC107985038",0.236417995696668,1.4306359332296,3.77576666156418,0.378899455782824,0.704762528347207,NA
"LOC107987247",0,NA,NA,NA,NA,NA
"LOC107985035",0,NA,NA,NA,NA,NA
"LOC107985036",0,NA,NA,NA,NA,NA
"LOC107985039",0,NA,NA,NA,NA,NA
"LOC105371735",0,NA,NA,NA,NA,NA
"LINC01989",0,NA,NA,NA,NA,NA
"CCL2",305.988553608224,0.788144417199861,0.608903664614108,1.29436635547159,0.195538906210188,0.797083100408341
"CCL7",1.18208997848334,3.74710525101378,3.66029028145437,1.02371805591466,0.305968464520056,NA
"CCL11",16.4895505414637,-0.0722605547450105,0.642092660026788,-0.112539138419673,0.910395938861388,0.9912613658708
"CCL8",51.6855324573893,2.06483887816296,0.678133381949644,3.04488605505087,0.00232768478898891,0.121956977997892
"CCL13",80.3621250073079,0.432476296465971,0.461828454703728,0.936443590820781,0.349044843183376,0.887103128218162
"CCL1",0,NA,NA,NA,NA,NA
"LOC105371738",0,NA,NA,NA,NA,NA
"LOC105371739",0,NA,NA,NA,NA,NA
"TMEM132E-DT",0.920937988805578,-3.40989353837839,2.46503427953407,-1.38330471372711,0.166571453299425,NA
"TMEM132E",9.90833626460584,-1.17150298729242,0.978304815127669,-1.19748259354069,0.231118508101381,0.815839252320542
"LOC105371740",0.212982762528339,1.30079181844121,3.78912010967144,0.343296538719119,0.731375384477966,NA
"LOC105371742",2.53962145225956,-1.5634819934061,1.27267959802307,-1.22849615554044,0.219260771686161,NA
"LOC105371741",0,NA,NA,NA,NA,NA
"CCT6B",72.2868139354721,-0.276230630810034,0.398662023852572,-0.692894267030023,0.488375907728914,0.921246500664902
"ZNF830",316.963347653757,0.0763829625604567,0.217153379054558,0.351746599076712,0.725028309995304,0.97106188560685
"LIG3",473.974377592709,0.11947468546463,0.269119314299059,0.443946900562714,0.65708097474704,0.960284931587132
"RFFL",344.49395207935,0.294184606093507,0.216083565567935,1.36143905863594,0.173374979884433,0.776378976325208
"RAD51L3-RFFL",250.629781328956,0.282146371708359,0.200003905190651,1.41070431319532,0.15833181866104,0.763821004705634
"RAD51D",312.904773231245,0.178289187479344,0.210604674714652,0.846558547292017,0.397241227359093,0.900044464371348
"FNDC8",10.7036442165227,0.644483347917271,0.74248848699169,0.868004500013863,0.385391869163193,0.898574572463225
"NLE1",302.181874699775,0.00733012815458329,0.281250231115525,0.0260626564661289,0.979207362760419,0.997082889629017
"UNC45B",5.58456128899656,-0.200308270005851,1.07300427701236,-0.186679843032484,0.851911661190631,0.988303326451008
"SLC35G3",0,NA,NA,NA,NA,NA
"LOC105371932",56.6303330230354,-0.0485848420672408,0.314662676079695,-0.154402939276267,0.877292036244554,0.990351697874164
"SLFN5",3496.61695456034,0.257972264530721,0.302214662434772,0.853606050918858,0.393323304719824,0.900019757094776
"SLFN11",2116.05589690561,-0.23928558738999,0.200653881524656,-1.19252907330669,0.233053857922457,0.817459658953429
"LOC105371933",35.2618625897733,0.081677119762877,0.632665300430929,0.129100046592162,0.897278485142361,0.9912613658708
"SLFN12",409.127002314458,0.0457557820085889,0.360969838057565,0.12675790934447,0.899132010412131,0.9912613658708
"SLFN13",519.801031114872,-0.428725753278096,0.223377816996814,-1.91928526763341,0.0549482414506151,0.574084821283666
"SLFN12L",54.2952998966564,-0.426635272466282,0.356057450446073,-1.1982203207145,0.230831256447708,0.815462485243292
"LOC107985032",3.25763144980235,1.15873263436367,1.29498185924137,0.894786769478366,0.370901084209749,NA
"SLFN14",12.4047539165119,-0.356693217086115,0.563154528190312,-0.633384265296317,0.526482737655649,0.934965203695564
"LOC107985033",2.43381634170537,-1.67965413321363,1.35643344965249,-1.23828716671942,0.215609600559838,NA
"SNHG30",94.4465532465484,-0.166459809062466,0.304023598206458,-0.547522659571398,0.584019707312584,0.948306635950286
"SNORD7",2.22315429592726,0.868331033696037,1.4283751591142,0.607915244223743,0.543243688484214,NA
"PEX12",226.107190552031,0.156343658421716,0.199625955437385,0.783183018857261,0.433519645277597,0.910441527620433
"AP2B1",4551.9431024229,-0.0884913046216131,0.1760666779062,-0.502601092233687,0.615244761205469,0.952987623757159
"RASL10B",474.685148457061,-0.672498776472508,0.409452643881966,-1.64243359157883,0.100500178153157,0.682483257058338
"GAS2L2",57.9093703976587,2.43896422601219,0.880180213429486,2.77098279284096,0.00558873801135596,0.195932976037148
"MMP28",1422.64583475027,0.477095520699361,0.24414266917402,1.95416689066873,0.0506814835146187,0.562188742934739
"LOC107985067",11.8562196858661,0.292205530377562,0.773888017937071,0.37758115335147,0.705741767477424,0.96822366002866
"C17orf50",3.76132236326057,0.426297841129875,1.00630696625972,0.423626045951322,0.671838557071607,NA
"TAF15",3438.67493266105,0.210152335016479,0.167507145516699,1.25458728562435,0.209628621367461,0.805780514850162
"HEATR9",4.84819015368209,-0.539049490895815,0.86825814905666,-0.620840117056751,0.534704824906397,NA
"LOC105371744",1.08547375506772,-0.16253100412457,1.77963648258136,-0.0913282042233812,0.927231807901295,NA
"CCL5",648.267320980537,-0.403704190866301,0.438712069617939,-0.920203064433297,0.357466653231721,0.888856661749922
"LOC105371745",0.981923742655634,-1.28841069917918,2.67282307462006,-0.482041146461715,0.629776716881085,NA
"LRRC37A8P",1.06560982308125,1.80483102502817,2.53346878508653,0.712395209150573,0.476220081385001,NA
"RDM1",1.29904761046665,-0.342237464377716,2.11780342319517,-0.161600203602172,0.871620696968842,NA
"LYZL6",0,NA,NA,NA,NA,NA
"CCL16",28.9388051152928,0.568415435237805,0.692537746549682,0.82077177463572,0.411776278740351,0.903318143873168
"CCL14",975.980280745224,0.414051823952799,0.48124784365218,0.860371281480594,0.389584411277881,0.898944775929094
"CCL15-CCL14",968.474310741354,0.410840683256415,0.480815722978653,0.854465991068797,0.392846845245818,0.899695757514914
"CCL15",0.703191316530635,-1.63977820959737,2.90272460455925,-0.564910018339943,0.572134969091383,NA
"LOC107985068",0.142432495981432,-1.11013785178028,3.81694647031143,-0.290844490593472,0.771170256869753,NA
"CCL23",11.4467899675191,0.492415804077109,0.745078635614138,0.660891053024531,0.508682184200003,0.927284651588365
"LOC105371746",0,NA,NA,NA,NA,NA
"CCL18",133.90367259604,2.1188328673948,0.666619089926731,3.17847613339079,0.00148051406292249,0.0964391652890384
"CCL3-AS1",7.4723836925297,2.32851516405909,0.992598261641543,2.34587874474839,0.0189822817407117,0.371322290453426
"CCL3",28.5955006308058,2.53682593108927,1.14932039726844,2.20723998035576,0.0272972979795229,0.439074344351169
"LOC101927369",4.41053672110608,-0.699444658977573,1.15476590371327,-0.605702555581558,0.544712286704573,NA
"CCL4",70.2080110668178,-0.774597105684465,0.464369563696708,-1.66806174702349,0.0953034698598315,0.671961830267075
"LOC107985055",1.02051443856044,-1.36842887087748,2.16939692235728,-0.63078768886172,0.528179354130539,NA
"LOC107985056",0.477647296087682,0.0954595069435872,3.76271175960187,0.025369869669126,0.979759943890231,NA
"TBC1D3B",40.7804911222221,-0.743268508349243,0.425811739960382,-1.74553315138375,0.0808921070289922,0.635874041380869
"CCL3L3",17.5803285589271,1.62072925270397,0.978711942860545,1.65598188979585,0.0977254863980302,0.678224527854474
"CCL4L2",21.0389874024094,0.425798014634857,0.673131469294481,0.632562930212046,0.527019101106158,0.935359585500441
"LOC105371747",0.142432495981432,-1.11013785178028,3.81694647031143,-0.290844490593472,0.771170256869753,NA
"TBC1D3I",100.386313386471,-0.570261467828914,0.441595222588221,-1.29136693211165,0.196576471474596,0.797326623606454
"LOC102724956",4.18943040691066,-1.18187279019029,1.07560639208284,-1.09879673353528,0.271856737316084,NA
"TBC1D3G",63.0361687693053,-0.775482658624245,0.429136747542421,-1.8070758634987,0.0707504514178392,0.609925970166238
"LOC102723414",0,NA,NA,NA,NA,NA
"TBC1D3H",64.3272087118205,-0.561885819076747,0.466981747926005,-1.20322865202385,0.22888785016244,0.813772551478352
"TBC1D3F",38.3905829581381,-0.577745455138399,0.482881083114874,-1.19645493547105,0.231519074414404,0.816031255543197
"TBC1D3JP",6.69216177669027,-0.764984251834187,0.788521936492187,-0.970149613385888,0.331971921952576,0.878666049188868
"LOC105371749",1.33073199448164,-1.81408991049102,1.88473603958495,-0.962516698566719,0.335790119235184,NA
"ZNHIT3",511.779618798722,-0.307228996833389,0.251702461677133,-1.22060386214054,0.222236043337046,0.812057895858118
"MYO19",491.827282411043,-0.466870636245168,0.196943532538834,-2.37058120277755,0.0177601421786745,0.358881373490535
"PIGW",96.9012253322581,0.104640608376886,0.276526691177471,0.378410517738154,0.705125656068893,0.968049300891525
"GGNBP2",2241.94463430658,-0.0336534035753263,0.247271064791468,-0.136099238314468,0.891742829662979,0.9912613658708
"DHRS11",335.427966553203,0.702130235037874,0.53843394996661,1.30402296341346,0.192225752956926,0.794324732977777
"LOC107985031",10.101249659978,0.699171598990053,0.821946856437021,0.850628715852537,0.394975632642858,0.900044464371348
"MRM1",122.431860913585,0.102169512602661,0.306416492994193,0.33343346372872,0.738807106561264,0.971954377942587
"LOC105371750",36.8389769979328,-0.30771691031814,0.611803516180093,-0.502966887538383,0.614987552799845,0.952910285728887
"LOC105371751",3.10099456611563,0.426763286868958,1.46951205713421,0.290411558583069,0.771501402090219,NA
"LHX1-DT",0,NA,NA,NA,NA,NA
"LHX1",0.284864991962864,-1.88515937845072,3.79440741462733,-0.496825768151172,0.619311922239769,NA
"AATF",902.155851022493,0.115015635496161,0.173711807453012,0.662106031723099,0.507903270485296,0.926931216343276
"MIR2909",0.212982762528339,1.30079181844121,3.78912010967144,0.343296538719119,0.731375384477966,NA
"LOC105371753",5.20601968415852,-1.06482052396482,0.888724097243827,-1.19814521432142,0.230860489305925,0.815462485243292
"ACACA",2684.57871606116,-0.296459487525292,0.455238079613468,-0.651218561894051,0.514905409830106,0.929784284135836
"SNORA90",0,NA,NA,NA,NA,NA
"C17orf78",2.15878755168167,0.412997710743717,1.32939978624556,0.310664794004587,0.756055464080414,NA
"TADA2A",395.291971230801,-0.172780293369128,0.218975011086919,-0.789041144519205,0.430087959234631,0.909134058319015
"DUSP14",293.890745558804,0.75183694143389,0.450471534834607,1.66899988854996,0.0951174018992306,0.671931634251455
"SYNRG",1174.90419074905,0.0687290968675641,0.196549174669201,0.349678888162403,0.726579699422036,0.97106188560685
"DDX52",511.372335065816,-0.00710871123130588,0.188438938959383,-0.0377242159744813,0.969907568180692,0.996251987325793
"MIR378J",3.64129610535803,0.569578943196197,0.961244242282241,0.592543412113314,0.553486759480072,NA
"LOC105371755",9.8372753631329,0.0136473422881424,0.624269859791258,0.0218612865479454,0.982558606248257,0.997896393104575
"LOC105371756",9.46932276229945,-0.307947231843764,0.651591408193621,-0.472607876610087,0.636492961931815,0.957171017650369
"HNF1B",0.420731976914945,-1.88776025663364,3.79425993439796,-0.497530556491296,0.618814960470474,NA
"LOC107985009",0,NA,NA,NA,NA,NA
"LOC105371754",0.241229300391014,-1.72398217390718,3.80403460506712,-0.45319834146902,0.650405926624611,NA
"LOC105371757",0,NA,NA,NA,NA,NA
"YWHAEP7",1.10434225058363,1.90282557934629,3.1535571798869,0.603390225958907,0.546249122843192,NA
"TBC1D3K",87.9211054129682,-0.726634193218005,0.393599476204576,-1.84612591516847,0.06487392478686,0.592714372029386
"LOC102723608",0.238823648043841,-0.148355170589281,3.81694647031143,-0.0388675009574281,0.968996027459344,NA
"TBC1D3L",142.132638166627,-0.489151972460602,0.432330811043594,-1.13142982171418,0.25787422558709,0.837304396166698
"TBC1D3D",81.2992500387677,-0.650222437719447,0.406649733969407,-1.59897421147302,0.109826332845516,0.697868450786422
"LOC102723819",0.236417995696668,1.4306359332296,3.77576666156418,0.378899455782824,0.704762528347207,NA
"TBC1D3C",72.8470537210995,-0.541461400421146,0.515205821131634,-1.05096134052182,0.293276345784656,0.859736168819576
"LOC101929950",68.7461637887155,-0.0884311424922415,0.334965359164585,-0.264000858813556,0.791779256984934,0.980592685036022
"TBC1D3E",258.593500630312,-0.292809300638619,0.29760836471492,-0.9838745658883,0.325177190634582,0.87449351727108
"LOC102723933",0.118208997848334,0.572977336226655,3.81694647031143,0.150114061248521,0.880674626419532,NA
"TBC1D3",50.7076388760787,-0.522304060581563,0.458263552524843,-1.13974602104811,0.254392128032441,0.83681034151098
"NPEPPSP1",284.337685997334,-0.103084189698235,0.294607377867064,-0.349903625783431,0.726411025857412,0.97106188560685
"LOC105371760",0.425965525056679,2.28811546187417,3.71151326703727,0.61649125228661,0.537570343617884,NA
"MRPL45",1167.94005149064,-0.295643481133137,0.206223967777779,-1.4336038837722,0.151685334571921,0.758698866727372
"GPR179",11.3376052880856,-0.629608531315947,0.994256877478594,-0.63324533687171,0.526573443672954,0.934965203695564
"SOCS7",624.713080412913,-0.0453776043856925,0.189616218531801,-0.239312885453846,0.810862974515038,0.981987523971241
"ARHGAP23",1650.18335277322,-0.143326120034252,0.255530320136898,-0.560896726296379,0.574867941875426,0.945602007442602
"LOC101929494",79.9033609249761,-0.595598493022361,0.548029901907642,-1.08679926213723,0.27712553393434,0.85138394253737
"SRCIN1",50.8412423652312,0.0151019197048948,0.663902670531756,0.0227471892721848,0.9818519339645,0.997701350747358
"LOC105371761",0.881509550863649,-1.23416513542207,2.66327843431175,-0.463400716771472,0.643077164980993,NA
"EPOP",15.6703445134087,0.0872950313764979,0.562257190094276,0.155258185959099,0.876617778592256,0.990351697874164
"LOC105371764",15.0079494001395,0.0758720491293591,0.647234975391608,0.117224890517471,0.906681843117006,0.9912613658708
"LOC105371763",54.862343814663,0.224678324683786,0.508109490593323,0.442184861419194,0.658355439894734,0.960536042737201
"MIR4734",0,NA,NA,NA,NA,NA
"MLLT6",3913.74645063636,-0.0685091751042648,0.151195254774221,-0.453117230475051,0.650464328685023,0.959541693402968
"LOC105371762",25.8023678425636,-0.122994191207354,0.438225692951005,-0.28066403496133,0.778968096305675,0.979273906166106
"MIR4726",0,NA,NA,NA,NA,NA
"CISD3",613.714243258053,0.197159235233768,0.261234923897699,0.754720051561624,0.450416972690298,0.913076723802027
"PCGF2",544.504672761366,0.156358641053826,0.198855513799402,0.786292711056303,0.431696021726061,0.909982188523763
"LOC100287808",12.8822989512258,-0.484691188890409,0.633589940721368,-0.764991925753379,0.444276352613135,0.912549808400884
"TRN-GTT2-5",0.252411200470268,-1.76757352405516,3.80133400033695,-0.464987692188711,0.641940270521682,NA
"PSMB3",970.152582550794,0.0978487319536921,0.266186046814831,0.367595270768491,0.713175041681854,0.969189230586422
"PIP4K2B",3056.86573340055,0.0128438550443485,0.203964732273639,0.0629709602301109,0.949789628791816,0.994237471062068
"CWC25",730.631868783791,0.0154870772697116,0.188005188110836,0.0823757973135368,0.934347881573154,0.992991679021473
"MIR4727",0,NA,NA,NA,NA,NA
"C17orf98",2.80813155650579,0.90588753088479,1.52768867637654,0.592979148757864,0.5531951067806,NA
"RPL23",17195.5935337876,-0.41979375783996,0.271461399243464,-1.54642155020892,0.122002792905395,0.717198524746824
"SNORA21B",4.8132631786917,-0.245852711927259,1.1544225862041,-0.212965957930238,0.831353515208332,NA
"SNORA21",11.7311546176222,-0.143200007784265,0.574870567889652,-0.249099563941761,0.803283766751989,0.981646414068876
"TRC-GCA14-1",0,NA,NA,NA,NA,NA
"TRC-GCA2-2",0,NA,NA,NA,NA,NA
"TRC-GCA4-1",0,NA,NA,NA,NA,NA
"LASP1",6297.8461379578,0.660646674534642,0.235813134685989,2.80156860394721,0.00508548270717993,0.185844224829672
"MIR6779",0.835668856675049,-0.689394758729037,2.39866064258551,-0.287408208768515,0.773799776542133,NA
"LINC00672",40.5851977417249,-0.593181255219485,0.517768926565584,-1.1456486181087,0.25194057198844,0.834042563901511
"FBXO47",2.13942133793048,0.354517767080685,1.61831137780597,0.219066473821202,0.826598266466963,NA
"LOC105371767",7.5805106036942,1.3005212587544,0.975897764116001,1.33264088368155,0.182649681758205,0.785085537850571
"LINC02079",0.236417995696668,1.4306359332296,3.77576666156418,0.378899455782824,0.704762528347207,NA
"LRRC37A11P",1.27913769879261,1.03726024963922,1.74781516151726,0.593461066408636,0.55287263138407,NA
"RDM1P5",37.1041722617762,-0.321867125180093,0.508790607549501,-0.632612159902692,0.526986944366638,0.935359585500441
"PLXDC1",759.611956947429,-0.284402830066165,0.386107487163308,-0.736589782694047,0.461371850215753,0.914325708012499
"TRC-GCA2-3",0,NA,NA,NA,NA,NA
"TRC-GCA2-4",0.449400758225007,2.35922837360302,3.70766846552773,0.636310499587028,0.524574062804092,NA
"ARL5C",0.788498446930789,-0.714322150045842,2.34243819232202,-0.304948131561049,0.760405656818085,NA
"LOC105371768",8.2276508094242,-0.797883457541797,0.804354707070815,-0.99195473157286,0.321219608434588,0.873183522786996
"CACNB1",113.453851520211,-0.334661326593335,0.271725102045591,-1.23161726345468,0.218092089075293,0.81065476035591
"RPL19",17516.8029948116,-0.334824101884258,0.242196679350772,-1.38244712017432,0.166834456459349,0.771042519550979
"STAC2",17.155760550847,-0.881919162663321,0.894132055223247,-0.986341063952935,0.323965775397716,0.873571192499554
"LOC101929578",0.777764622807119,-0.641888154469327,2.81390659622603,-0.228112814878155,0.819558537880904,NA
"FBXL20",1016.36796774643,0.0152915226677802,0.148202664699149,0.103179809208032,0.917820264291497,0.9912613658708
"MIR548BC",0.547912138139803,-2.65636446765826,3.68610886907996,-0.72064189149174,0.471129872688401,NA
"MED1",1619.31880435364,-0.0434546549199822,0.278786387251392,-0.155870791785818,0.876134868649277,0.990351697874164
"CDK12",1244.32692014642,-0.0160046310942435,0.22013829119835,-0.0727026225520346,0.942042761579691,0.993901572455196
"LOC105371770",9.11256232705522,0.0258440543577682,1.00014556586983,0.0258402928930567,0.97938472348747,0.997082889629017
"LOC105371771",0.814484605811033,-0.582450866952717,2.73681190469698,-0.212820934443139,0.831466634455403,NA
"NEUROD2",0.212982762528339,1.30079181844121,3.78912010967144,0.343296538719119,0.731375384477966,NA
"PPP1R1B",2365.0251295201,0.293355911516982,0.650830973766052,0.450740550683181,0.652176552611368,0.960284931587132
"STARD3",693.182004532744,0.201906385813945,0.238904885147928,0.845132930994383,0.398036623757566,0.900044464371348
"TCAP",19.9922412593752,0.107752012992365,0.679416252878229,0.158594988765565,0.873987977210988,0.990124778091956
"PNMT",38.1159589352491,-0.816053250627987,0.568310213275313,-1.43592923647258,0.151022478188521,0.758698866727372
"PGAP3",364.905351338489,0.0885641969013952,0.184435242304659,0.480191289878864,0.631091379729063,0.956290583690842
"ERBB2",1338.76025958587,-0.195284292589218,0.354868607138719,-0.550300276386187,0.582113434702965,0.947742034707441
"MIR4728",3.09840898091326,-0.88634572213968,1.28465799907263,-0.689946836262661,0.490227620685867,NA
"MIEN1",410.90231802062,0.181889076096031,0.243172580825368,0.7479834917188,0.454470115031949,0.91321934416547
"GRB7",260.96776426629,-1.31098148976432,0.699968699085866,-1.87291444814092,0.0610801997217128,0.58847202237394
"IKZF3",224.051224900593,-0.596381096792643,0.266308304728701,-2.23943859880825,0.0251273922596383,0.418033722615788
"ZPBP2",0,NA,NA,NA,NA,NA
"GSDMB",716.799497290911,-0.279716444567009,0.3570201932982,-0.783475136190342,0.433348148929701,0.91036989334597
"ORMDL3",5485.64772596424,-0.256372805011927,0.417424718284257,-0.614177344517827,0.539098142605375,0.938356016085558
"LRRC3C",52.1981236765923,-0.261551098347945,0.579920674230943,-0.451011853810521,0.65198100561975,0.960284931587132
"LOC112268187",15.210160122281,-0.390470048074793,0.868496043450454,-0.449593352807333,0.653003681951573,0.960284931587132
"GSDMA",46.3365802346703,1.84023680921582,0.833788185520193,2.20707949713597,0.0273085059030155,0.439074344351169
"PSMD3",1534.96802416715,0.29270091942443,0.16712666910602,1.75137170500747,0.0798819036041391,0.633210927797369
"CSF3",6.53348974518632,-0.748058414106886,1.29997890767486,-0.575438885731508,0.564994511681641,0.942834319266461
"MED24",1020.78634324043,0.215472810147574,0.16459046792194,1.30914513378603,0.190485193249363,0.79302990724754
"MIR6884",2.77802162029573,1.38598553772792,1.30381152000157,1.06302599452891,0.287770163168053,NA
"SNORD124",5.26658637352836,-1.51054489202485,1.03048652717112,-1.46585603226816,0.142687512292989,0.749774696685926
"THRA",2314.49036356011,0.38520941968091,0.314544704400524,1.22465714504736,0.220704427227062,0.810803911303917
"NR1D1",712.414864856985,0.462255543256716,0.519937516750323,0.889059797311555,0.373970943631524,0.894722535674001
"MSL1",2761.59563356583,0.0301283797481648,0.169300274674289,0.177958244935679,0.858755767954205,0.989167649365595
"CASC3",2888.29669963428,0.0548572912729801,0.18695495226598,0.293425184024731,0.769197178106929,0.977465689701391
"MIR6866",0,NA,NA,NA,NA,NA
"RAPGEFL1",125.056348868612,0.338386861017597,0.270611935005614,1.25045061671274,0.211134984229549,0.806331291555532
"MIR6867",0.118208997848334,0.572977336226655,3.81694647031143,0.150114061248521,0.880674626419532,NA
"WIPF2",1144.73713853741,0.0961563837091993,0.183859027149957,0.522989734035596,0.600981397304384,0.952630813935076
"CDC6",30.6521469121572,-0.226873857234028,0.426774304273563,-0.531601492784817,0.595002030658752,0.95190616256532
"RARA",488.902476508907,0.238074730299221,0.306619310118839,0.776450544510548,0.437483010769708,0.910726236962258
"LOC105371934",6.74138602937569,1.41530894939491,1.07311051176146,1.31888461988109,0.187207688699191,0.790672865042752
"RARA-AS1",29.8872723249432,-0.270045075964689,0.417861008596014,-0.64625574152521,0.518113745465084,0.931679815442885
"GJD3",90.5779497960756,0.335563226930118,0.400334682769112,0.83820673394828,0.401914605724984,0.900798421417503
"TOP2A",53.9116209064077,0.423879160260723,0.708680906027044,0.598124143963527,0.549757101333646,0.939896177781181
"IGFBP4",12457.5747918783,-0.339438716679862,0.217758424052351,-1.5587856963837,0.119047110745939,0.712015614898482
"LOC107985064",20.6894323602324,0.153524828685244,0.577834605715964,0.265689917437568,0.790478029102619,0.980412838557384
"TNS4",1.61942433347101,-1.92214157235108,1.73001993266094,-1.11105169140718,0.266546099993855,NA
"LOC105371773",1.51198297804725,-0.278665078788263,1.97336459736044,-0.141213174271497,0.887701538803643,NA
"LOC101059954",3.99734364460595,-0.0393957369980732,1.81474775337128,-0.0217086572637366,0.982680357903352,NA
"LOC107985090",0.300117326719438,-1.11013785178028,3.81694647031143,-0.290844490593473,0.771170256869753,NA
"CCR7",25.2106242438482,0.530333769760254,0.499705813096681,1.06129197592033,0.288557231206297,0.857692239775652
"SMARCE1",3331.83811606114,-0.0610656355478057,0.178693934880971,-0.341733118074107,0.732551746325396,0.971078647102681
"KRT222",112.579845265836,0.136618204634726,0.450801727841133,0.303056080306045,0.761847123944076,0.976470445806576
"LOC105371775",1.49609610610279,0.360235878677621,1.96076532304999,0.183722077518828,0.854231488359494,NA
"KRT24",2.80656280500618,0.193527299155618,2.36627628282843,0.0817855888426913,0.934817216117231,NA
"KRT25",3.1281344374074,-0.873569582672075,1.87567428997771,-0.465736288725511,0.641404273873744,NA
"KRT26",0,NA,NA,NA,NA,NA
"KRT27",4.28710045070189,1.27322890181295,1.03427672734387,1.23103311536627,0.218310479045834,NA
"KRT28",0,NA,NA,NA,NA,NA
"LOC105371776",0.236417995696668,1.4306359332296,3.77576666156418,0.378899455782824,0.704762528347207,NA
"KRT10",238.464472063996,0.171832205752672,0.237999419240655,0.721985819549091,0.470303195925944,0.915807763494141
"KRT10-AS1",139.417146251458,0.448333646799441,0.373855079153575,1.19921774986845,0.230443287181645,0.815264949956888
"LOC105371777",2.94293775266294,-1.88682193822273,1.52665699204481,-1.23591739863944,0.216489269045236,NA
"KRT12",1.61468902531591,3.16163425090626,1.88682858524839,1.67563406428362,0.0938098921970599,NA
"KRT20",0.288390313457156,1.6814397111222,3.75302248858204,0.448022817938797,0.654136728945339,NA
"KRT23",6.07003736098935,-0.848215075455682,1.24148713066854,-0.683225024651618,0.494464662055249,0.922179090980166
"LOC107985072",0.406608707983608,-0.148355170589281,3.81694647031143,-0.0388675009574281,0.968996027459344,NA
"KRT39",2.7555384434116,0.0467595427457122,1.51823741166477,0.0307985710182439,0.975430180043026,NA
"KRT40",1.80341968811965,0.791759178086051,1.63102145862122,0.485437621866338,0.627365950658864,NA
"KRTAP3-3",0,NA,NA,NA,NA,NA
"KRTAP3-2",0,NA,NA,NA,NA,NA
"KRTAP3-1",0,NA,NA,NA,NA,NA
"KRTAP1-5",0,NA,NA,NA,NA,NA
"KRTAP1-4",0,NA,NA,NA,NA,NA
"KRTAP1-3",0,NA,NA,NA,NA,NA
"KRTAP1-1",0,NA,NA,NA,NA,NA
"KRTAP2-1",0,NA,NA,NA,NA,NA
